max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,mean,var
0.200185791842121,12,0.218938202121291,89,0.328867848866239,120,0.719673861921093,1.44123020257401,0.3299115115886,0.423485456674393,-0.115889931936078,0.378862568048399,0.919080214734382,0.938196005038271,39,0.50416841340234,6,0.999899902685334,0.000100002019910829,0.992812714339741,0.0518492938854508,0.718619036165659,0.802151772150448,0.221629813439244,0.204149512220865,0.529717090200724,0.0930764552200345,0.75646331843822,-59.2568401629292,1,12,0.782378386512623,2.44487244741341e-07,3.52356565757172,-0.01274677547645,0.285095570451099,0.202251222003716,0.970707980053593,8,2,2743.31136684492,2360116.15553669
0.220303486886551,128,0.412412178985965,120,0.386783748209728,122,0.803935931848747,1.44114134300162,0.25478715540405,0.608893564166418,-0.374737701978565,0.561699074661022,0.865584197746658,0.742832446608261,43,0.521473100611213,6,0.999878914364321,0.000100024916612797,0.994793844206411,0.0696836062861761,0.193446325181494,0.889003655156927,0.268547499603634,0.35151998903461,0.284536276574894,0.297437746059379,1.35940480662477,-47.55461020811,1,12,0.858110024070907,2.38549646519871e-07,6.17794378629072,-2.46994145626141,0.188822556509672,0.347835335633617,0.929079143484925,8,2,110610.772894171,1523563179.63577
4.2230271166273,223,1.91546333041464,219,2.85037890826365,200,0.706097701017568,2.07692577771167,-0.173056119729525,0.239061769802891,-0.465346956012451,0.465112447978824,0.57515876873292,0.467441787138693,67,0.713073172446172,7,0.384674136134983,0.00040380283646223,0.980725362099136,0.206499512254589,0.0648755734241628,0.609624276600255,0.246443736756613,0.664923759648835,0.229126600516605,0.58328970514009,2.72008008557477,-67.2995656402022,1,12,0.664713857650732,3.27557112617677e-05,11.0634392012547,3.6326026997284,0.679938106335069,0.64397502530371,0.468961788572461,10,2,68324.9886363636,319198597.357285
2.47761962909335,225,1.54633753778668,221,2.00333221137239,215,0.766000380741816,3.08591075887922,-0.228095628087735,0.341209384811978,-0.505065581857859,0.615810646399362,0.678771077391472,0.753002257539688,53,0.415076400135551,10,0.461512375077721,0.000100020293007569,0.992462327104225,0.0878611615716991,0.0821761827429769,0.653979900954774,0.174697799539657,0.741121776169355,0.31643585962939,0.692362016127495,3.35812997335555,-46.8253106146008,1,12,0.850675389383253,5.20894476546242e-06,12.7317132130206,2.73884666091189,0.521127221695327,0.352226920543841,0.645928621376231,11,9,16845.4734848485,33102615.72553
9.00114695898884,224,1.83173748247107,221,1.64032485714194,214,0.762201233729941,3.79311823657157,-0.414689242483249,0.851190717548826,-0.57560763424386,1.06464893907364,0.585536628669759,0.815630057388086,70,0.594355285649781,5,0.338711954839387,0.00010000380979408,0.991985198870575,0.089684613700108,0.341026065095693,0.806887911964824,0.472585632051691,0.958566028200356,0.304929307164453,0.762984632174895,2.31460368520535,-42.0050973070901,1,12,0.818786574654804,8.18073862387252e-06,11.0823898700881,6.59731017812012,0.497180447050433,0.392746529360131,0.406836645946113,10,2,26210.1742424242,66984353.4524139
2.15364288655523,224,1.4035447804029,219,1.87426060201378,202,0.727995150909526,1.77980159324391,0.0331647211691866,0.479620320786664,-0.281738388816009,0.428657624554387,0.653964885711528,0.484864330842845,55,0.676099700404347,6,0.999899789992832,0.000100008177377592,0.990042767218479,0.168574337602049,0.168740847700729,0.678946275708913,0.259193791967821,0.507384482202507,0.161998090099181,0.554954078538193,2.5288640795845,-56.9963068707763,1,12,0.742972369584332,8.93500792789976e-06,10.4098271395101,-0.898748247116549,0.611817936109905,0.524511100827288,0.629021517764947,10,6,28187.2537878788,80420897.384016
14.1468020348012,149,1.89343833907648,140,2.33115444879636,143,0.787804180085186,2.7777246301036,0.157041888622488,0.987523413947112,-0.167274358091384,0.411484279710768,0.736927674203029,0.57460616430869,53,0.606216610414997,8,0.999899946560167,0.00010003771054753,0.990673251752829,0.25282947542684,0.156097483048427,0.991381328231149,0.471968222283654,0.622326064305932,0.1086211309846,0.603718786765037,1.32927609734588,-39.4028825553268,1,12,0.72244942665067,1.10863371037612e-05,5.8895093209362,-5.05622833650247,0.693807560563053,0.772775660957177,0.529223993396127,10,6,14663.7727272727,44115223.0812306
84.6073150288887,147,3.41320482575082,139,4.67056926180399,144,0.85045177552955,3.92123060878182,-0.285240535503418,0.300457674285916,-0.547668989860309,0.591830517205895,0.370666927674882,0.392733955900804,77,0.681391097644114,20,0.631539385912557,0.000100016478894895,0.995821544143512,0.25865135066424,1.15046907076155,0.859889261281956,0.179717810257867,0.822292084171307,0.153747162016047,0.745534542383093,0.569452552250351,-31.8852126800408,1,12,0.739673159877484,3.55464516766597e-05,3.27372902289077,-6.86724699207367,0.643355499381814,0.821327475880494,0.195027613284196,3,4,107684.848484848,1581330800.20509
3.69950368863035,155,1.25058456128138,144,0.779505967233086,212,0.913564425580133,6.37642257768313,-0.238436236492106,0.206766754682102,-0.57433989450964,0.622507776913081,0.703407566081515,0.768673775413551,23,0.436090655545696,43,0.619957275758795,0.000100007680613757,0.998892379651303,0.0290042801691893,0.068061173313606,0.918322660577119,0.170793632343802,0.659646614875579,0.153596849981955,0.934563240573598,3.56935591252049,-4.30345246428425,1,12,0.914963274719027,1.94202413314012e-06,14.3045133499196,1.74625936997199,0.573620782537869,0.456429606965254,0.261797510443712,1,9,25545.5795454545,264179481.111519
3.00521162353901,150,1.53426980922438,140,1.35936299620576,148,0.786899773589517,3.38612642704088,-0.0793005893972731,0.313935571757248,-0.420282395992537,0.324729322876764,0.626206691801815,0.476013792589895,53,0.548340304048989,6,0.366951847055761,0.000100007908996761,0.993080976131838,0.0733735003696669,0.103804178274842,0.755773556794901,0.248926850403856,0.577621912894911,0.210942903430231,0.70112925126697,2.98124778637876,-38.1112918535779,1,12,0.784133305906791,1.24379120680245e-05,12.0826191360893,-0.0430101898327412,0.517877627126835,0.334083310164506,0.465518545721969,5,1,21301.7083333333,88124652.481147
2.24223489178683,230,1.5514430273711,221,1.12497443543937,213,0.644790492006898,2.6816912269099,-0.26155743122166,0.912340058442849,-0.479842995090063,1.34299349832323,0.719385149516075,0.750528584762883,49,0.521288915202673,5,0.16242741514004,0.000100007544437893,0.930744768199951,0.0916202505941793,0.474832466771627,0.626031677205627,0.550971047958761,1.09779254688018,0.267151805242139,0.624947223456086,3.48287616606011,-70.2808945824816,1,12,0.766188285024045,6.29989549553591e-06,10.529753159192,1.38164178266838,0.422383880580875,0.21976177981725,0.548535710780222,6,1,27183.2045454545,170560581.82112
10.063625601531,150,1.75423527025537,140,1.63324131422728,145,0.530112910747035,1.61079248626526,-0.373647102640467,0.163020012425917,-0.594286075275017,0.367229054693584,0.634767009510575,0.492652511596391,79,0.738495279564816,4,0.194275305226242,0.000274346017995996,0.877092060677634,0.137474647600847,0.526985011469619,0.411481319324716,0.353440534740441,0.81430833134847,0.58946640942143,0.500066663861204,1.2842253131415,-126.927646909582,1,12,0.679855846630157,9.25910313911703e-06,6.57202263932248,0.669526965681203,0.345149798387989,0.144318800384786,0.549407120180422,12,2,20462.5492424242,75771718.4918625
3.26090922988774,222,1.08122643066131,30,1.34469002127108,200,0.909842597163535,6.2201973576597,-0.202474799363457,0.147172006493984,-0.527113927619044,0.470945556738049,0.741849475059882,0.82452655462778,45,0.327791107702499,25,0.618907359059509,0.000100008643537217,0.997635040895391,0.060718216430183,0.529180763348416,0.891094448559277,0.165155376469767,0.68487144629602,0.181827025591759,0.900183481495785,3.48723351516961,-13.8824473878428,1,12,0.869294439990609,6.16751931634052e-06,14.1937477129649,-5.64162712155353,0.639098903708033,0.497917523793008,0.202285241251609,8,11,135702.772727273,3531719320.72382
3.22086234743906,222,0.969822220341644,214,0.514570572500287,209,0.960500248227335,7.96582421216403,-0.281897889085657,0.204137341676953,-0.555236135752079,0.551754723788291,0.807566057189812,0.904378008159606,17,0.207056283179052,100,0.446702650661251,0.000100009329182395,0.999485886585184,0.0102429929296027,2.39366119879718,1.0112567696311,0.179647885411088,0.654875155148588,0.0368291691567426,0.999869778586522,3.44741962768868,0.8260782128658,1,12,0.963654484277675,3.30390083885595e-07,13.8010078791694,6.83939113057484,0.371956735449301,0.240170952762196,0.0398469789495681,12,2,317448.818181818,122294238799.868
