mean,var,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough
199.81282677462,1731.99366965983,1.79717144371079,52,1.49577732058774,11,0.246080202221608,11,0.783277623455929,4.03324378002757,-0.363379033704424,0.209787308910894,-0.616637856263916,0.501440573754754,-0.15391729426801,0.241602254434551,13,0.477790564074995,12,0.162756727125276,0.000100001844025945,0.994220317931665,0.0235929875049035,1.97957582698666,0.753639014985793,0.335500956795791,0.811587456818152,0.123322257969935,0.927339112807796,2.10510511504197,-14.5960071341808,1,52,0.872535852741117,6.87752856923563e-06,9.21031009334193,1.38888088102686,0.160544634083422,0.0811254016368361,0.572945333781636,49,51
122.487656708704,302.441910820982,0.200127428561424,52,0.424389340292179,11,0.462492628472896,11,0.27338479203171,0.142633017098213,-0.318539695686066,0.242234566642886,-0.523112658654383,0.392468252822534,0.189673948596945,0.12227101328665,35,0.98643326023741,8,0.000100005598993008,0.000100002533002403,0.712713934154242,0.0138776470085951,2.04580099143769,0.132234552017006,0.360362385291419,0.777986796409961,0.0925971944057904,0.0834767764792289,0.731938382664484,-83.2841960617406,1,52,0.156487695105953,0.000122300574235574,2.7359215135337,0.264759629154658,0.0911753502515616,0.0838726798194436,0.476330577122282,49,36
150.882679079213,807.51429958967,1.03446018036839,52,1.35942178987653,11,0.399644321068285,3,0.669289291743459,2.81446113288183,-0.360873900698114,0.188113276926771,-0.590167780722287,0.43857909161981,-0.0569307671239593,0.105992936972161,23,0.737211309560189,6,0.126550053665353,0.000100002412437292,0.930554013856424,0.0774740468432188,0.788776923100953,0.57670982921275,0.329672912889488,0.821051428707909,-0.0152193793621328,0.620991607760035,1.92394171806456,-31.0434083801116,1,52,0.679781587608527,8.08389819666118e-05,8.22663118638608,1.14137485907081,0.171682607262432,0.092701595299758,0.405199537556842,49,31
144.910530168659,393.002226220263,0.559997619673686,52,0.945290470762984,2,0.558204820855597,9,0.26734016379401,0.421408564946927,-0.467190264689241,0.329836035800936,-0.619696520968727,0.539044927352484,0.0326487173143038,0.0872952053692873,33,0.952490626732458,3,0.0001000058176604,0.000100003754926287,0.739751349509594,0.103189865871345,0.514848064010263,0.175211821698993,0.410319486614142,0.943992846756773,0.0399075730745017,0.446787037057652,1.49074765443856,-96.0376196810049,1,52,0.391631912475489,0.000187853429579364,5.55391860528393,-0.215507555045313,0.010747103260326,0.0301482426360067,0.419234451512614,49,37
141.471742012324,663.206249232788,0.548446517350715,52,0.732391880529075,9,0.775726808724972,7,0.338202305706044,0.249504891385756,-0.276136757710285,0.300116088772122,-0.486720081965506,0.420240740755132,0.0613608618049015,0.237861628634035,29,0.953103345772524,5,0.000100001010814509,0.000100000083649223,0.741427959554449,0.22043166582132,0.621185660251476,0.166856877025762,0.336465943845693,0.823731563627878,0.122516233876886,0.201232656964828,1.12748536074433,-74.3374812662025,1,52,0.227445763232241,0.000145233331996484,3.05270653285537,0.112067892298949,0.215152839137131,0.103311346034074,0.369239137264869,49,39
126.44124675997,952.439877256366,0.526940224592923,52,0.569240937409456,11,0.406953090714784,4,0.553316142091765,0.626417447810757,-0.245116167761058,0.118109956613544,-0.52839188403693,0.327847748414651,0.34449654610598,0.0427484034630563,37,0.92524563117387,9,0.436869138243252,0.000100007375566294,0.907577969946572,0.0819079981810439,2.11481727668653,0.314277742834591,0.191489416427071,0.692615182347137,0.212254546595375,0.101240907719173,0.539363007407554,-49.8346602821181,1,52,0.344861708300108,2.32515873919355e-05,3.07716992359405,0.823958528271827,0.163065016058171,0.101850980516581,0.818095075672998,49,15
133.670990104846,309.143414485236,0.239313092200014,52,0.631101746864569,11,0.407878874722887,5,0.309989875044286,0.148026858946137,-0.374212434330645,0.200551577524624,-0.619161722292177,0.452448758371201,0.192510064403529,0.0793747451782034,45,0.982148372067381,6,0.00236644976652566,0.00236642515142339,0.723359316896726,0.0372026534897343,0.634684196665184,0.105560307564207,0.255882626165292,0.822056689356399,0.0956212521598126,0.0497438658952131,0.574829867824996,-77.7391114206337,1,52,0.153252080453592,0.000140193823869944,2.56916118526113,0.28624010257107,0.00121811883127613,0.0877020971880126,0.52365494182765,49,23
148.411670518722,926.834768486838,2.15371229550092,52,0.727885461146669,11,0.668648843389171,5,0.398606665682278,0.561485542853893,-0.440504806441626,0.247892729092251,-0.632699566538349,0.475227048226205,0.123109102082223,0.0635215743562416,48,0.936401012044684,5,0.229914036518857,0.000100004555843761,0.804270145947281,0.21463738528763,1.03800940894151,0.24698358689699,0.342787396701996,0.926479881615115,-0.0231526812618564,0.139539757947415,0.756784504408021,-76.3480848077924,1,52,0.305184250393618,5.52154194188732e-05,-2.94755188259157,-1.64957170016302,-0.0450947966552881,0.117029965809498,0.625440687854444,49,52
61.6211225450923,221.621391062301,0.0397740725686496,52,0.138497258995475,8,0.205044150452215,2,0.57271083343456,0.672605897247161,-0.191934484469269,0.162523561845155,-0.540075135139638,0.484074585968644,0.405446721695999,0.108457150733551,32,0.874195619544977,4,0.703176134834853,0.000100004580595529,0.944034940862751,0.0210215518173352,0.249336542908239,0.332924433503198,0.11912275894315,0.587168524709243,0.119484606571799,0.00211674890240676,0.0593303456035089,-47.7910003605072,1,52,0,2.649459806204e-05,-0.172828757305127,0.292696898608495,0.0964785115948619,0.0200436444871707,0.813256761601499,37,50
134.397541787466,390.609001336724,1.82742110851281,52,1.49760009254665,11,0.071973758681106,2,0.71519001951636,2.93459867329387,-0.342847157812702,0.162098497822052,-0.567864367081902,0.346088609543445,-0.110806963929447,0.202284633557445,21,0.714071049186435,3,0.332810265013691,0.000100004734085405,0.97020780288545,0.00259011096934303,0.30445994276558,0.631045973785773,0.261987302096523,0.783109254566276,0.0670071452731474,0.890460003116968,1.68791414918656,-25.7915336727345,1,52,0.828740562660052,2.0171204347581e-05,9.09068147840672,1.34395394344917,0.111984683602556,0.0666411803783481,0.714825159523754,33,52
