max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,nperiods,seasonal_period1,seasonal_period2,seasonal_period3,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength1,seasonal_strength2,seasonal_strength3,peak1,peak2,peak3,trough1,trough2,trough3,mean,var
0.265292745631251,8766,0.655781736275369,3393,1.10916981372074,3395,0.86611089242746,5.95115084851419,-0.262332460619251,0.111063398273724,-0.525188409434494,0.286485230383168,-0.0916357740990339,0.486066395029781,3323,0.681369851132494,590,0.413515046865831,0.000100154255809435,0.999196757234251,0.0407017818854631,0.823247230220967,0.89152918587801,0.203897566686707,0.752965984841843,0.00381549362564685,0.0362556140943108,5.05608303609636,-3766.13962027722,3,24,168,8766,0.0253326533324135,5.98773812111537e-09,-10.9421854919354,5.36345355259031,0.840055834916903,5.40584976528654,0,0.0111938194999825,0,4,106,5668,14,12,5146,23.2637621654501,582.120063038289
0.18550818460253,8766,0.456654171002539,629,0.487551589828151,5469,0.869424508870481,1.7740413722704,0.244609212220569,0.21154327488447,-0.298283699505127,0.130949384313065,-0.0290054283673192,0.593702437108529,3750,0.770203590128613,24,0.999343501908261,0.000100020684180892,0.999954177318763,0.026200633881655,0.0923222948735365,0.870297898533019,0.110713865021264,0.257329755627674,0.0053339807270752,0.0625258303564262,5.3940917596902,-3043.65416496514,3,24,168,8766,0.0774139067006483,2.45091514735277e-09,-17.6435605198089,-21.8865364206523,0.799494446421844,2.09512864925252,0.522589593906613,0.146839571057136,0.308572111820178,8,13,3454,4,8,6437,112.885568734793,652.962991365689
52.9696361758624,8766,0.453654238782829,2,2.83444976389914,2,0.888794691066048,3.19308857860632,0.111284096068971,0.0757527644879357,-0.362032542773813,0.162243021597346,0.00809016949839059,0.770022132066434,2857,0.750826811962712,24908,0.999899677279657,0.000160276374095079,0.999954177318763,2.68341099653413,0.0722493439796223,0.829403809619164,0.0520252904097457,0.375349334678221,-0.00122179454907033,0.0762978146705886,19.8025333002617,-2570.08732814894,3,24,168,8766,0.000939632005463098,8.68439665186584e-08,-0.246042090061405,0.020416349916,0.863062392681207,2.9829696932456,6.72618426955651e-07,0,0.00955620678608082,22,150,99,19,87,90,16.8216240875912,2419.69323119868
0.0993144662658049,8766,0.489604249855248,4263,0.180129479653075,1359,0.887903503801816,1.5662557364207,0.392417218805492,0.403484682456045,-0.261254292322424,0.0981219245444733,-0.0824098606801738,0.689399534847546,3776,0.709180755648011,19,0.990194284646637,0.534821833760329,0.999954177318763,0.0026364583688788,0.00668127232222243,1.02741383852077,0.217838354552837,0.154821244156332,-0.00210579960975816,0.079480257280907,28.5725285372666,-2428.79176512034,3,24,168,8766,0.200643816366908,8.21329887401687e-10,36.4440587326527,0.105520776710976,0.707241235027969,0.778285924667844,0.68546796603487,0.138547140899407,0.335388944074057,22,12,8599,7,20,5470,440.335196167883,23287.0805450096
0.0338152005897197,8766,0.394128276160316,3543,0.414578235260476,7598,0.917419604467098,3.12467654193969,0.178228158702744,0.105364146435387,-0.390245730922375,0.169442167131607,0.148697143784606,0.70110021825106,3100,0.672781242995834,20,0.999899883975023,0.000100062981274419,0.999954177318763,0.012580644476063,0.0186576432434998,0.898122671073966,0.0525545997595291,0.306926767498622,-0.00101265569246817,0.0194797157733027,5.59404823221245,-1871.34533703472,3,24,168,8766,0.0761866730471392,7.36711684315635e-10,17.9727745058821,0.479102709236903,0.750652305182411,1.67014932479107,0.538114543937998,0.0803686929939819,0.583043270959723,23,116,1022,10,20,5456,200.536724452555,4861.90307281218
0.0112854797093064,8766,0.129660020552864,1190,0.210884815365938,1118,0.889154271012995,1.6032864780743,0.364276056310086,0.385298150278976,-0.295365596088922,0.118266898465525,-0.0318889340349484,0.715911702035684,4246,0.681645666147987,16,0.998651351581236,0.475032207665072,0.999954177318763,0.00636265360265366,0.00627601941017345,1.00494364340192,0.200989042740222,0.170372435667062,-0.00725289374240146,0.00355294478358038,2.91203518288014,-2445.41977149464,3,24,168,8766,0.00828630545649067,9.063208609729e-10,-1.94427278578208,-5.47958318563356,0.746075027589043,0.917767248080365,0.698814296839325,0.101991449717332,0.441609150255646,22,160,8600,7,21,3945,755.035165754258,62299.591167231
0.325297240887658,8766,0.418546813819613,1685,0.778765927907277,6185,0.987105156252131,8.85262653854235,0.0564277886810252,0.0281380638559613,-0.444124456443723,0.200746514796228,0.265456427841755,0.966161330369046,3460,0.530464406365874,94,0.999899913213053,0.000100382783561399,0.999954177318763,0.186479038933692,0.17789360917483,0.985633446606595,0.0187461089409536,0.404104096257422,0.000759657770837486,0.0363735515111863,3.46881155369373,-209.997077595038,3,24,168,8766,0.0199163111672194,5.61754532151543e-09,6.35409122917249,-2.70347832444482,0.959167281936216,7.97719918723224,0.0327267689362849,0.00344762039357926,0.514785142390201,23,12,5045,17,85,4341,25.9436587591241,750.340512575791
0.0578856471705584,8766,0.167321792613178,7532,0.122291338364182,37,0.862582277337914,1.51386161492762,0.24886806609579,0.208139167887267,-0.402309886925618,0.182484121971514,-0.103518571036416,0.498904747040188,3824,0.715926742518339,16,0.999899908738994,0.185959092269856,0.999954177318763,0.00580245261083981,0.0674571801626611,0.89877807012122,0.119144174569076,0.251221416530987,0.000339254198540329,0.00641093679790407,1.53713826144228,-2673.32690478675,3,24,168,8766,0.0165238880982417,7.22364095741465e-10,-4.3249741320769,-7.42939287006097,0.6582913537916,0.7091141478407,0.734442856662101,0.174246762141004,0.203380211418619,21,159,8575,7,20,8620,1022.54927007299,53583.106799452
0.0158316884321641,8766,0.167339391438765,8299,0.467824451719144,8299,0.812117748559614,1.44847993186036,0.148816659669708,0.145586580298206,-0.277009402371341,0.192853123274451,0.0440972142493615,0.5187388723852,4434,0.816243037996887,20,0.999899861985488,0.000100053885812521,0.999954177318763,0.0666538975563134,0.0176348177227033,0.758645576649528,0.122681433502541,0.390249563479429,-0.00351772109929824,0.0108179420199977,4.06875296976965,-4604.81902848555,3,24,168,8766,0.00187130986973505,2.28139619864697e-09,-2.29606220910449,5.14974652632974,0.680450742297866,0.826505004932373,0.334481131528928,0.114952450166118,0.308264287327168,21,68,562,8,17,3808,214.867320559611,7021.18583236715
0.131707371186729,8766,0.312642475444633,3765,0.261196418505791,7189,0.863997635862081,2.13736146459116,0.0767063177937808,0.0353892073798296,-0.395509199797465,0.175212714073741,0.0354514134818903,0.505538143809604,3206,0.833477008266814,21,0.999899688486422,0.000100202391591906,0.999954177318763,0.0182299246327361,0.0860746439663874,0.773259301892482,0.0289999260724693,0.413081393896252,0.00484007065412492,0.0246361227988178,3.36778359384165,-3139.87742859716,3,24,168,8766,0.0661915119908086,3.05859411554181e-09,14.5599863996101,-15.4351156849573,0.706365576782458,0.990800151855895,0.182001985670037,0.175084569029848,0.201855820014885,21,41,6922,8,20,3872,227.06926703163,10441.2777932353
