mean,var,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,stability,unitroot_kpss,unitroot_pp,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10
32617.7727066667,31632659.3757442,0.398786072935725,8,0.611573983213062,9,NA,NA,0.820120068846289,1.95264015840967,0.195248146805408,0.409630492253033,-0.128592030013543,0.326895430369511,1,1,0.47954219267882,3,0.999899995529399,0.0462081210442232,0.97286165433752,0,4.24769328032296,0.796151924819808,0.260390482438002,0.228116242939914,0,0.580406874843121,-0.466768190728405,0,1,0.958628979287048,1.44818627718123e-05,3.62501658326323,-0.224834808579053,0.365870924629321,0.648442694315191
1317540.876,65255788530.7089,0.754339580083364,7,0.625206189045949,8,NA,NA,0.785572260263318,1.35401645347668,0.46156712512187,0.572896723515473,-0.14021894075327,0.187146491759374,1,3,0.535449995250481,2,0.999899994710665,0.24496095812538,0.966077542211075,0,3.94394619196013,0.718004481556638,0.351074658074377,0.144260865351032,0,0.473624522639537,-2.30515832628878,0,1,0.920376764956437,3.79568398271488e-05,3.10529473859849,-1.4590905830051,0.439625812872647,0.714669752797746
652861.485714286,85117600805.963,1.34256445629273,10,1.2716881104502,3,0.329986738483627,8,0.849067126290472,2.48895137050231,-0.290261110714009,0.141696983909558,-0.616787205181225,0.466208497095636,0.917487697405005,5,0.387710263212973,7,0.554048764021042,0.000100000517534518,0.988460491856896,0.00115975009407264,0.910495619579024,0.784267491120178,0.146222392022545,0.723825207005606,0.916057521338417,0.928459978991357,-0.237607783134293,0,1,0.943536789899483,3.26814100674645e-05,5.60683140910763,-0.0914820785401253,0.0583749111817706,0.256186818335172
153271.342857143,9171509528.82017,0.65492137428352,10,1.08723166063355,4,0.44599910427705,17,0.836602761260568,2.55249810828314,-0.152370997464902,0.13346470010348,-0.608148992358183,0.437898943352617,0.952905531660912,3,0.253768041020061,7,0.814503152495416,0.000100000485812691,0.989985985075883,0.00378535157216935,1.00131604624861,0.754590702744982,0.0788928744883258,0.533489479424929,0.747533343771379,0.959747270155598,1.72563546509596,0,1,0.970959289426183,8.87566387476957e-06,5.74097071310895,0.638787833712976,0.108597314188099,0.372502894975389
130968.657142857,5564575220.87899,0.610792789613454,18,1.58123723476166,7,0.687900438358629,6,0.889074472191069,2.78575721756989,0.195891103188142,0.221255453233763,-0.321827720311172,0.344891859551799,0.790588568300098,5,0.476566798237929,6,0.999899965238866,0.000281281076025255,0.988261697887155,0.0138288086487212,1.22929964322276,0.815762155990944,0.0595815161940816,0.335259630750463,1.22857117305415,0.806319005726279,-2.2082414558978,0,1,0.946165420936851,1.25099663628189e-05,5.08253920499411,-0.928082698244701,0.362357489359029,0.315917063036023
239245.428571429,21654886345.0168,0.407212386552012,10,1.05530122549525,17,0.240429671675377,17,0.835632553310028,2.72529608231642,-0.213066440023773,0.197878714557637,-0.655831768492853,0.855345702800862,0.950738018153205,1,0.317156091893157,8,0.769434964713156,0.000126426038155855,0.98924427012092,0.00247557307662819,0.479033023992249,0.741763185784611,0.126819040461727,0.687278915983725,0.837409629653077,0.973297410365021,1.49476886983386,0,1,0.960115204286447,1.32173272880262e-05,5.72525505414729,0.737447804069819,0.113147838451617,0.209128544234462
270641.028571429,14109608689.4403,5.18445089516424,10,1.07212196285971,17,1.22772080149796,17,0.75560815492716,1.27219009731295,0.0359880727113759,0.044052999711808,-0.502003595321356,0.379245308428546,0.98865019276292,5,0.474257478557112,7,0.99989986329107,0.000100025646645734,0.986620816950231,0.0021474264871908,0.642118819847443,0.628698601562219,0.0273594576395733,0.58832349014563,0.411378151939632,0.834436115544177,2.29725368786123,0,1,0.946742250524017,3.34441999397589e-05,5.31953994986684,1.21915437817744,0.170979728432645,0.193100484591137
975168.971428571,211949951056.97,0.618753016290796,14,1.79432316190777,6,0.800592789113593,6,0.786013209929674,2.13748137406846,-0.0909040384677587,0.289315979428825,-0.412739988727091,0.366182546269627,0.302965926577504,7,0.716355996596159,11,0.59901445899982,0.000100005021630652,0.968664510469393,0.136820667836917,3.29574931456312,0.716083333278928,0.232128598464694,0.697960778173473,1.07315956960675,0.728433733169868,-4.94972086585867,0,1,0.75555405078675,0.000561272856321506,4.34887292728959,-1.32863250451961,0.251582672566367,0.350322600064882
226500.685714286,49206532607.4571,0.132602405648403,20,1.0778902705499,17,0.732988402064111,17,0.814049395982416,2.17095964714345,0.173501733481706,0.311710219603958,-0.299985598810486,0.435842408676089,0.977648828897082,3,0.490986960911201,15,0.999899966992305,0.134448274725892,0.989000763054003,0.00625212373041382,1.45643501782984,0.69436219927301,0.236190939650827,0.551383051478714,0.471811079852941,0.890219021125934,3.9068980491474,0,1,0.960911490802401,6.56464578704296e-06,5.37450377844396,2.06297278230358,0.265356699397331,0.810699666275433
198589.742857143,17000531786.0202,0.301569934900679,19,1.08556827517841,11,0.327173243449586,17,0.803024651542722,2.32009506304654,0.00112351657302092,0.187240138816488,-0.43789814542505,0.431264401756915,0.926361500013663,1,0.396140519770174,9,0.99989313577112,0.000100006821706166,0.98774374079139,0.00120746172788398,0.700102709460748,0.686370387927328,0.133575040814793,0.557018337256332,0.732653895944932,0.95480724784237,1.67036899309034,0,1,0.95243867890522,1.24418294864607e-05,5.62101814663484,0.842171428401992,0.160184531544471,0.304840529301069
249407.714285714,26919396548.8571,0.281319889298276,17,1.16328621790443,17,0.379231440951453,17,0.839579973607162,2.56643660150442,-0.163532134082186,0.19197787507378,-0.501441978000726,0.396971431590574,0.956371417280547,1,0.365046674971717,9,0.594111611847311,0.000100009795374125,0.988678515934537,0.00422637577803236,0.465298375836431,0.770403783541585,0.158383645292735,0.770464697689641,0.729595689789109,0.957460983005283,1.27148072512169,0,1,0.942553104321872,4.76044159122998e-05,5.65323157886733,0.954301947864975,0.155064064582704,0.320558816287539
199437.628571429,8565305365.06387,0.636309681549447,10,1.15993339122315,6,0.796902973967077,17,0.807120678525334,1.42058287922116,0.0391185144579013,0.335177562310347,-0.388976069999495,0.427481556833968,0.830582524019942,5,0.464344563379664,4,0.999102660297934,0.000100273551404045,0.984595172970282,0.0110977792643892,0.221813032043229,0.684833689330912,0.0926324823318974,0.54110896787291,0.543071177881893,0.798993590909756,-2.3610618303644,0,1,0.900463947149265,5.0675105011466e-05,5.11560534806845,-0.146915051421386,0.27476094218487,0.482137264336969
1113942.11428571,820969932185.045,0.744902626456542,15,1.48938412598003,7,0.4819367211009,3,0.932429209974114,3.97568691162665,-0.0239511137829049,0.0804578149189373,-0.537081614642161,0.457044523484283,0.797636199219221,3,0.112645320503114,14,0.983198776181945,0.000100009628892253,0.991922777122463,0.0488007465470729,1.98089120105021,0.878594684153062,0.0608817299714051,0.541667260073829,1.10741032496365,0.913431494599812,-0.649509307717362,0,1,0.978222137167951,9.53465356618223e-07,5.47362043157429,0.0506681588796613,0.228661617986637,0.255957463372626
81288.1818181818,1765472746.71591,0.778669446805119,18,1.52055347989582,6,0.344870631663406,4,0.857560643020044,2.89089593051878,-0.0926374670096102,0.219996494744899,-0.585177832703474,0.547855282167926,0.724334520056958,5,0.468927347182397,5,0.695231097362216,0.000100006755269003,0.984717140543302,0.0195930145656611,1.91173265996195,0.755363907929415,0.15708835096696,0.524741930430299,1.22034112994251,0.787024556900302,-2.27759795545122,0,1,0.904740509707411,4.00029356596662e-05,4.75121693676503,-1.58946160682837,0.142422370151722,0.578346450959359
129235.727272727,4062990473.20455,0.49544231845713,10,1.11265342535404,12,0.266476937827591,8,0.783610307682455,2.13456721156471,-0.206957840834708,0.300499751398802,-0.541974668165803,0.66132184039152,0.895878471560864,5,0.583397837352394,5,0.0282031823865137,0.000100000166210367,0.981986620294209,0.0111102873154996,0.296634710348567,0.659958226838509,0.328529823454034,0.720096439202035,0.94282740570691,0.905052809965397,-1.32004670588714,0,1,0.887251309065061,8.56997562852624e-05,5.33804850699117,0.192228794302163,0.101150983943174,0.365846472659115
74206.2121212121,1741840017.17235,1.38477351784559,10,1.11284540084147,2,0.472541077128416,15,0.825737649355291,2.22916126804247,-0.0982908299975024,0.231813934531788,-0.545611952131269,0.640797595142302,0.988616414519525,5,0.393141816576948,11,0.29904652837821,0.299046471842884,0.989356881873897,0.00658205249888423,0.22703155996062,0.746715936263641,0.0633555732397066,0.732723890783573,0.816615542476228,0.900828633620627,1.97385960858604,0,1,0.972482669664181,7.06593078858371e-06,5.459510247637,0.448490338674157,-0.0156893505026999,0.41311188763065
177089.181818182,8856012763.77841,0.841681312801141,18,1.2165358717128,10,0.264155479597033,7,0.801472346406008,2.5867402979583,-0.284079222707759,0.297269604319884,-0.616299571139485,0.571783068646951,0.961833508645908,1,0.434476494800302,8,0.000105859243494192,0.000105857902365379,0.985067718051355,0.00265237203564017,0.763368137874161,0.726636260725464,0.269831103417503,0.763311877449249,0.96812322808638,0.929693905932496,0.483995460158462,0,1,0.919991603814945,5.76690053046785e-05,5.39300900558625,0.529100412037869,-0.0167887080785679,0.358598374979864
