mean,var,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough
3444499785150.94,3.93319052332886e+25,32.1557892841363,4564,0.859134378044087,4559,0.205497692454386,4556,0.999422064119912,9.92265154389631,0.243180998871893,0.0591389663416055,-0.339045902166888,0.14308972580683,0.995015161427049,0.997017749972443,3,0.122702786756496,3310,0.999752651409017,0.173992313970361,0.999954177318763,2.76285578022944e-05,0.0677102544289071,1.01094602055939,0.0634300964208929,0.320162765099821,-0.000364518933361497,0.999533535085675,25.350471621721,-0.497343260529709,1,7,0.999864275122213,2.06597902581675e-13,50.7855986001728,39.2094195648318,0.0328736316861052,0.0538855987935858,4.44089209850063e-16,6,3
210395.727650273,36092877266.2057,4.66867658692394,3297,0.650653665671405,3263,0.283066373801558,3278,0.984389202594859,9.47769192153974,-0.109439967604867,0.589052541806927,-0.417633377523157,0.558078158060792,0.986869970033827,0.875608426553903,65,0.173531370617769,1551,0.214176531565511,0.000100000893130207,0.999859983208964,0.00130030875400952,0.455129801025846,1.14005834686711,0.44067830739807,0.59077216284842,0.371671787663203,0.98081705682008,39.0584153513937,-22.2126377313598,1,7,0.975868893815026,2.52832365046687e-10,65.4723910872656,6.77886620802558,0.37926054372084,0.804685591701456,0.0619190943351808,5,2
3852262593.96614,57230534526901149696,468.150124122888,3970,4.4196194880731,3965,8.36984546547883,3963,0.936217877502215,7.62480849666532,-0.170373033043105,0.172329827051444,-0.513997274800921,0.362389040443491,0.885088191036893,0.69700913212904,113,0.521102939321648,2016,0.660929282722438,0.000100000171441276,0.999564334017167,0.243174731406303,0.65419797979555,0.96861785309078,0.209764470883366,0.601219488635274,0.155965632789747,0.906566294046771,13.6500131152368,-145.753611264871,1,7,0.883822406830188,6.04409650403152e-08,35.7133185146743,19.7885622486622,0.46298777286887,0.311355547348381,0.00282417713913685,6,4
91659163644.466,3.65934641116687e+22,34.8117151384162,3953,1.2141256638844,3952,0.157536138637874,3946,0.998255075291949,9.7745694495724,0.145746945475138,0.0548085707279188,-0.436058488155784,0.23481369279161,0.985426116499843,0.994048142914887,19,0.338297858980793,2666,0.999899823587944,0.110530042730482,0.999954177318763,0.000233382180929281,0.0995494213177899,1.00555285541586,0.0382212255942403,0.430196307272596,-0.0363937634807172,0.994412122801379,14.849702925281,-1.5876483822908,1,7,0.997943031198843,1.99862651015247e-11,39.7516925661095,30.5131527148777,0.646929067120943,0.602227738694015,0,1,4
10.4342426229508,69.7504377469804,1241.16383691635,228,10.4738641368948,223,235.970628243025,185,0.494911479314883,1.18418617125526,-0.414188431432828,0.192705723007534,-0.625293753379735,0.420163948200357,0.27722406691247,0.0139241086578295,1426,0.878916459133416,4245,0.233498233406627,0.00188469576030813,0.832886484443912,90.4462718594942,2.73693354717126,0.353528133475139,0.294672372364516,0.862753198070739,0.0253677098604767,0.486691940171457,2.54901944638118,-3598.08481108113,1,7,0.612259786785437,4.27801936223271e-06,-7.72035811440577,12.3983701548979,0.186491843588793,0.119082748732808,0,6,2
143455.676290464,16201486920.9637,4.59878354308175,3725,0.794124161480338,3260,0.259538701160352,3724,0.984749223060022,9.51109499993471,-0.209415005359544,0.286947420754692,-0.506728559381978,0.362111149374457,0.983153016891541,0.830887441772211,67,0.168681574388581,1248,0.270904568669728,0.000100003550435643,0.999859983208964,0.00100728513789401,0.565594286804821,1.14472257442758,0.346728353257184,0.648235541609978,0.268874155967149,0.982526667541568,38.578413649646,-20.4453293030919,1,7,0.979559067173131,1.62320186398344e-10,63.7749395630764,2.87119160723423,0.31026523579778,0.393502177472003,0.0874350400444617,1,6
1.03799987479627,8.43914969325177,776.502414242278,2429,4.81894644891541,3650,6.78159782332572,2434,0.977884217812,7.92210072525471,0.0427471634643688,0.0799960053829446,-0.454446376348065,0.301790869043048,0.864653506862253,0.897895939918635,53,0.593929856532839,2322,0.999719999134895,0.000100035978535477,0.999913464864144,0.090939341636733,0.093598228153615,0.961146603596607,0.0290776307391595,0.441426379071831,-0.0198118686306325,0.956337574412568,6.12352050984157,-79.1580709229106,1,7,0.965478649609055,9.55854730798163e-09,23.2832313220063,11.5451530147052,0.473563581813799,0.272080160359338,3.66618264514562e-05,1,4
5939.26335811987,746321180.179076,717.066314045449,110,4.48264566975211,3,14.1984417434382,2,0.971647574085302,6.88281508896052,0.0156705222012995,0.154733969746479,-0.39382408336527,0.267091928563892,0.774227597662283,0.974865248863075,53,0.57433897030363,3693,0.999881071757926,0.000100005946450114,0.999913464864144,0.543038104856496,0.263758873518927,1.01386749764631,0.0378356452293454,0.174581064281232,-0.0726158398854821,0.957862995825649,5.25100743954373,-70.3466797884233,1,7,0.989604134885941,2.1334825832192e-09,-21.7701645204508,23.7768179536667,0.116472117900238,0.0809462889204176,0,2,3
3.18394899732764,25.6695984058299,155.393929372799,3927,2.82013948248677,2707,4.06838095720326,2704,0.970358519997586,7.99736740914145,0.033985624298648,0.183708229651334,-0.38070568207123,0.263250109017563,0.886587789535978,0.87145978242596,273,0.562183892016345,1138,0.999899531123806,0.000100005507385027,0.999859983208964,0.0737015731761165,0.087392091053627,0.997257966983586,0.0972912172404358,0.473222001598173,-0.027337657935961,0.943301260189764,11.1021387794736,-85.6887913717232,1,7,0.931524547140715,8.70334067820857e-09,31.9426238076428,2.88272093377277,0.581927719156188,0.467766093579082,0.0138982704859083,6,4
18.8501984699454,35.4194943117161,389.87061665772,7,6.70028877714235,2,36.9381085861413,2,0.972220756980698,8.26414893596049,0.520109694440014,0.39344241229284,-0.259457793212902,0.0851577712525384,0.892721400019274,0.997569704231376,47,0.615538617702955,2536,0.522038150322612,0.115788094959397,0.999913464864144,2.09597065128957,4.55763335279463,1.08480842696507,0.271443742415028,0.163088954645436,0.0914661453207799,0.952439914427481,6.13382397882202,-200.833377029938,1,7,0.996629408229927,1.39933495011852e-09,-15.9630105457624,-29.4401950112396,0.12572423550507,0.0383451502650711,4.35640617652e-05,6,3
