mean,var,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10
8944.3917290146,121035324.169713,13.9733869785743,1766,0.815361341961711,1964,0.124897440854095,1692,0.998462720373785,9.81730093310775,-0.00417707612453147,0.0564926549688481,-0.46080577755724,0.279442607774594,0.890475337179515,0.997834764516755,3,0.127412089690225,1234,0.965499153473952,0.0192712630497362,0.999954177318763,0.000238658413957219,0.188360234303152,1.00026227878284,0.0411346266757341,0.55522813282899,-0.00116759687961427,1.00058257593675,15.9387830922472,1.83704600137018,1,52,0.996898818576108,2.68669617897728e-11,36.8236911948401,23.4519425784419,0.926646858333566,4.88438133265508
1098.33996111434,1345515.09567194,8.92616184833241,1296,0.77332323738432,1495,0.112764304562802,1223,0.998403710349316,9.80836503799355,0.0582946657153329,0.172864699926407,-0.358176576982703,0.313507494822167,0.885007041700929,0.997023389933532,13,0.0915069375505384,828,0.999899762148388,0.0147510689188298,0.999954177318763,0.000244995764670509,0.186916344558352,1.00187345645487,0.102078345089034,0.543341900875728,0.0205204804363174,1.01011832476449,13.7748600223473,1.09758811544396,1,52,0.994783372799093,1.30900207130041e-10,33.8157534844668,19.6864478518385,0.937093730973963,5.73005212176444
3646.38156093108,6793852.5334224,0.0216316186079885,2118,0.286865458941325,254,0.0177710759702702,228,0.998019305392384,9.80224342143018,0.050207587471757,2.88068884485468,-0.0770406950306129,2.454882149042,0.91183249831907,0.99926710809759,1,0.023197840612824,496,0.262740994539376,0.00315776548426753,0.999954177318763,3.84574157662864e-06,0.0267059556021094,1.01942289255894,1.04219365020309,1.24760651539731,0.0211211004209918,1.00661612748133,22.5725223205502,1.89044241112999,1,52,0.999307405903152,7.61637621443507e-13,45.3428261527366,11.4284754808745,0.54054385105773,1.89662395231434
3576.09385057471,1336093.81522668,3.97099223222233,772,1.8312532506432,2125,2.40559130430881,377,0.893760673000591,4.33825643677172,-0.178137274697763,0.0928648750667771,-0.554887593097667,0.356223062698626,0.737006526280616,0.447912681532054,352,0.730495759491377,27,0.785523757226931,0.000100006285123771,0.999592718831625,0.0701408784144174,0.429054618463108,0.827607985207267,0.0601611122930279,0.669787216455292,0.359011439112819,0.484064256579616,1.1327595266131,-261.307808112664,1,52,0.657409669677427,1.10914905809525e-07,6.10757284302319,-13.3860103407052,0.590545979763781,0.671283277803614
3407.9900990099,2242623.96027343,36.4084814962678,1027,1.02975337745618,1113,6.74544087294919,969,0.691002214576524,1.46955992383867,-0.26179615151338,0.109271439332925,-0.572858378371287,0.385683735848382,0.462036953703979,0.369678894137422,355,0.869568773930909,106,0.603080890311353,0.000100023411629104,0.994851856701436,1.44951525271583,0.197266916239283,0.514375865863313,0.143641655260977,0.723102610035818,0.261946183950907,0.255621758597968,3.74695669359999,-540.851557540892,1,52,0.266938943186648,1.08876801856492e-05,-11.1136080985148,-0.323006768941331,0.517206292261697,0.494501064322537
1045.24829721362,293790.127281795,1.83863014163205,881,1.61357428649613,1131,1.42392279275136,728,0.756151760212689,2.88375677657816,-0.264874819274051,0.113176549934866,-0.561444389252475,0.337330234660528,0.742529483179851,0.164875840857219,280,0.787698650805011,21,0.548254651705363,0.000100006221030831,0.993997277651571,0.128941632525634,0.558336390046906,0.627139487800717,0.144872117353699,0.723728550881253,0.389766812059828,0.433818015631202,1.3343810613068,-398.235462977732,1,52,0.537435089036014,8.67090644209834e-07,7.2512900327469,-0.971388624759043,0.361201278581818,0.175704289837795
6159.41150990099,11592344.5915455,17.3185739795928,825,1.25437758892105,1120,2.03531347599372,832,0.550093807519876,0.768806676463881,-0.206859508353606,0.176748898825907,-0.490555733064406,0.291958870882766,0.675668230126432,0.0676592148100212,409,0.892215852251481,50,0.332802116105782,0.000100004599373118,0.898078496449298,0.354746737508213,0.137976757551406,0.371812737834451,0.248242727756515,0.773184250274161,0.466710038107098,0.194803836791562,1.27332017681852,-833.582732612563,1,52,0.23585383673268,3.00589214787801e-06,-2.1057406814015,-6.65409341744132,0.217657671955271,0.144573238833263
3878.14792176039,3469137.54630149,4.85074753199469,1202,1.68316536322738,1157,1.95447854444095,1123,0.765299788331324,2.50394990161697,-0.337164280400054,0.136801962289639,-0.608379093276039,0.393978436720017,0.722588665630867,0.270676628464323,284,0.828129276041322,21,0.568345909303867,0.000100086813074961,0.998542356869287,0.0950791810858833,0.300773018202455,0.666942104700943,0.16938128930344,0.864659399985619,0.293059160288521,0.155196879480314,0.187594995224676,-420.916262942314,1,52,0.346683095397653,3.53819817701961e-07,0.542859485416245,-2.93120065063278,0.226350838488578,0.107086148150561
9888.55754950495,7225964.54653121,8.1198143963371,1179,2.16936368965897,1129,2.3985345589046,1154,0.836322579132551,4.30891251335862,-0.345259113829374,0.143208091178483,-0.613139596959465,0.406362432121895,0.691150450634912,0.433324385384664,237,0.76377995498151,24,0.548341147170498,0.000100010542562748,0.998791088389476,0.147382404823918,0.181194767226425,0.814001690499448,0.183673388122506,0.872742131136999,0.219842063691001,0.391473973277572,0.459845560315996,-245.445474281152,1,52,0.656871391805681,1.73461245018282e-07,-1.54535865674356,-10.2510060353803,0.25537867258148,0.136762150339571
3142.82549102429,7980807.33354931,17.8344704948279,687,2.31706059721029,627,1.26268666878771,605,0.993805379669883,9.41874725810035,-0.0154042765647446,0.0572801133733015,-0.468828902790365,0.303964587890054,0.654023122767435,0.973242727146261,5,0.330447371889267,426,0.980741821676086,0.000100016413935911,0.999773448073108,0.0129896675646264,0.0995338562226736,0.993089831947996,0.0118692357483389,0.505891409386957,-0.0431810232001243,0.988199581439626,8.03748833308248,-4.39844365512165,1,52,0.94233309453169,2.92965703631599e-08,23.9502366223407,-1.51463313219809,0.910437822197204,4.28334296214417
1651.43854276663,630539.34411817,8.05153919879401,547,1.90522047266933,497,0.910280036010057,461,0.962235912682569,7.90429021173412,-0.158622325521696,0.0853768689770327,-0.4877511696602,0.267589892818376,0.547935436282557,0.845384888165479,72,0.47342156621963,33,0.729351919883176,0.000100081711135336,0.999361146907175,0.0860078369779939,0.14331371362618,0.991398637072998,0.083556678795481,0.660793458492033,0.000909760204357549,0.78876360437677,3.99610312465044,-19.3743780417039,1,52,0.784786974779471,5.15321398057489e-07,-14.182088687322,-15.9399399895679,0.833513882371375,3.395216372101
1067.22127659574,2281.45626275915,30.156332183432,214,3.05826798717518,164,2.58587764244344,152,0.889839756715479,4.62257237251957,-0.0983344770341279,0.0872031158179289,-0.501333020772079,0.310376747584353,-0.247886455818743,0.794799591968278,73,0.689046227183502,6,0.856838158749771,0.00010002093107016,0.998049780850798,0.564415216568154,0.114700556908009,0.807383041922558,0.0516832376187803,0.531299014549607,0.00049437510255502,0.409462941747327,0.840737445037439,-42.7181230289556,1,52,0.431446002314542,9.82354356998251e-06,-4.66467180295751,-1.81868277412257,0.815062227378351,2.51691863169335
1269.55655313352,200407.404372207,1.26066937425362,302,0.968468730697069,252,0.375100593470929,215,0.988002292705853,8.97480472233806,0.106033674737133,0.177188442811624,-0.325444210927468,0.32041180861752,0.693007212178568,0.960163953351186,21,0.156933704815671,263,0.999899872606533,0.000100045565991451,0.99981416052564,0.00690895771749671,0.022375788479385,0.999113591050984,0.100350877005946,0.467198118730067,0.0144183054607937,0.972452952713907,9.4464850688159,1.2818380114926,1,52,0.965902844106751,2.99015023503199e-08,25.1411180600799,5.78246516449288,0.865834676732487,2.4765121576663
1271.68332833787,201178.858607296,1.85001008740771,301,0.972421793233749,251,0.375625846606892,215,0.986742213874832,8.95269844579008,-0.148415399414739,0.0875347195293897,-0.501131911477652,0.304879260544981,0.693484221933052,0.943209826268729,35,0.116815194272509,228,0.777572109281935,0.000100000387298274,0.999773448073108,0.00696755662028663,0.123310613072209,0.989253775640297,0.0628558598061872,0.625249309842755,-0.00817300974936364,0.970950748301062,9.43689047722967,0.10312780556102,1,52,0.961816638525377,3.90730823509052e-08,25.2492867651993,6.04730523233977,0.814411177051711,2.55548876788317
1033.32132152589,1192465.14075391,2.69958688401332,575,1.23795252846256,528,0.434184315292377,497,0.946896702165314,7.82616299615745,-0.212084334519238,0.194486395721077,-0.444676540907965,0.270159043017999,0.657461910141201,0.672250271669228,19,0.292914098869412,301,0.294591747746628,0.00166364080587273,0.998970767189981,0.0227293527755805,2.06845850692388,1.01910005520197,0.259749437504609,0.761155299549036,0.0128934086028417,0.881608864907453,7.69697955585425,-5.86309342269146,1,52,0.911679657718588,5.1700942876585e-07,20.4024333395861,10.8476253027991,0.50118667459484,0.542450326315212
1035.36491825613,1196177.03794399,7.56395734815318,575,1.26240513130607,528,0.432836983343354,497,0.948891337717791,7.87710916634355,-0.241918362068523,0.168266308806165,-0.478373025491436,0.274451510114854,0.659249774350672,0.672931536400818,19,0.276884223518048,301,0.326626579744094,0.00154623553143253,0.99904031063725,0.0203179832686327,2.22598649989609,1.00849804627314,0.240589788472359,0.765366952978525,0.026808855146672,0.885551452993808,7.6973253029484,-5.21389241434318,1,52,0.913164054865903,5.15745011702634e-07,20.3021359744491,10.7861078876785,0.51603234235862,0.624337644128319
4846.1385013624,12395942.9690922,0.349068066158998,609,1.08658111752361,523,0.147154713863917,353,0.996171464392403,9.54733627549144,0.128310622858242,0.436033399087698,-0.545540992483826,0.323194478557314,0.721018877406736,0.998405196677327,3,0.218771752329712,343,0.833793124071072,0.11713521575623,0.999913464864144,0.00152941177031119,0.235953355470953,0.99365645777066,0.163143106237814,0.603928621875595,0.00202671132325675,1.01408769458246,8.69999224886691,1.55088422005101,1,52,0.989685993703418,1.49338697818313e-09,24.01256216923,10.0840324238683,0.982241236581473,7.39598203371901
3395.864373297,9365040.6009065,0.311773299443422,423,1.0569070734814,380,0.189882798879283,349,0.999131716743725,9.88510444485256,-0.0197655151141858,0.232082748864916,-0.628727152238122,0.525667705694228,0.866780621866938,0.997107022669516,1,0.21864332856033,336,0.799968686386841,0.0690742186334519,0.999913464864144,0.000765367266548293,0.127584506409095,1.00682894000283,0.107115556950998,0.655559923358461,0.00214998065908664,1.06530871762928,8.23511804432004,-0.717020653021563,1,52,0.99522573147436,3.42297805685646e-10,21.9187255506773,-1.04828456358763,0.957951505386657,6.52216459827537
6094.07244582043,10636255.6942527,4.79511744435975,1181,1.29802625887003,1128,1.04538396234495,1102,0.678095919466485,0.811213286215374,-0.0294449246302381,0.124335336975959,-0.392945815270743,0.197357960329941,0.784880223387012,0.309112152964866,369,0.852766330373542,25,0.933661956122777,0.000100033416670778,0.996817710991526,0.270432391380937,0.0583691793457919,0.509558062828207,0.137333510083565,0.549141835225221,0.522195788042056,0.172325584635203,2.74974986543865,-506.451105328551,1,52,0.221408526845208,1.25556922006472e-06,-5.22239602957818,-1.19718847802312,0.430731670853946,0.206358455693558
4016.07554179567,2335855.09961828,2.29523580008273,1155,2.2800096960472,1128,1.11214954550488,1108,0.868209775965512,6.13283819923854,-0.222362870941664,0.199168272783798,-0.501341221666506,0.314243970851593,0.757128688601692,0.655544650178979,229,0.568470534589781,18,0.330604864071616,0.000100008260934131,0.99420544399692,0.03500749154675,0.0357623870041389,0.940837501951201,0.239934107265456,0.76786946450753,0.280543125799945,0.750764249634147,8.34336497745905,-154.031871892971,1,52,0.783768785240564,1.00456554284066e-07,22.0075247066157,1.6836005400791,0.361681034334088,0.207816584554413
4121.79009287926,2513635.22666759,5.25907008846804,1181,1.55852889495749,1131,1.31140813878679,878,0.72413925595661,1.81760513768047,-0.194622334457086,0.104750147658593,-0.510709037106151,0.290970782475422,0.672928644944994,0.251395597090493,363,0.845861016824396,19,0.598416179729357,0.000100016874175614,0.997093425215392,0.225940421930708,0.137949339225049,0.576246017217311,0.146044070954671,0.712551967055018,0.299232949258802,0.236874913799572,0.653002310040411,-479.85342892237,1,52,0.356680349638527,6.55682962877654e-07,-2.82531675837138,-3.84666758698026,0.295443569318044,0.127935648395467
5872.72222222222,8412792.52316245,9.3208497150711,526,1.51393965202378,1381,6.32373303519733,496,0.716524009381425,3.44841725652194,-0.383609748020305,0.231642323114909,-0.57290177019556,0.384619265700792,0.574211312640513,0.0855616911324683,201,0.709227966188759,220,0.351582832741208,0.000187678633226033,0.923006697439517,1.32115214751081,1.58190130012774,0.715326046679124,0.310282493487807,0.942201456921071,0.188710932570386,0.55543930414246,3.33071272008644,-530.811912869079,1,52,0.559878741017843,1.35582016333224e-05,-9.34948943600423,8.04919749634289,0.332600793499067,0.294948216442554
1108.82235294118,223434.64067104,3.99307599983474,1328,2.01335939744874,1121,1.25024555985625,1099,0.889250161752705,6.7663358002814,-0.243502508138381,0.19691945346097,-0.497680481629611,0.293028434204544,0.74062026876372,0.667722310616176,230,0.500015449176931,25,0.3225064633913,0.00010000736099755,0.99550690217973,0.0487825174313798,0.266956635328452,0.997046618095366,0.253636722860682,0.81706650147389,0.268888436431372,0.815726475110596,5.5357357161237,-115.804567250767,1,52,0.830683417151559,1.40541493197221e-07,17.8223226084953,-2.09110387571718,0.33790390800476,0.180342926090011
9540.91517027864,20394801.3205566,11.0929364989446,1181,2.02053236536478,1122,1.96482367736521,1098,0.715094960957287,2.62923901436366,-0.194737314276925,0.213108139303913,-0.489154607930906,0.318406689917251,0.738167540760739,0.310267288493224,306,0.78542235158247,21,0.377628471756658,0.00010001185043421,0.962512004363117,0.133848279713991,0.101075785378948,0.655290630676052,0.262191003406011,0.778201055660702,0.477784529117897,0.439765151292157,3.45024950947948,-500.233162405466,1,52,0.517133186660577,9.18406236404222e-07,11.147145851929,-3.40161438134811,0.230610146616986,0.191289384692554
2181.87616099071,871653.475360718,1.63287781134372,1181,1.57269729924714,1121,1.90644894403071,1154,0.852282954898916,3.61871423259738,-0.21227468900973,0.0937608199961868,-0.548687953470221,0.329053125802349,0.80862946838197,0.474380424622106,218,0.781351859663997,29,0.686099659947303,0.000161662019349562,0.999257693557436,0.137548175493449,0.159845605591747,0.784287362998446,0.110437558899831,0.758990303700829,0.314008144314811,0.248236458528626,0.401109072428702,-236.88429089762,1,52,0.538585827726357,1.20870369214061e-07,1.39959902724651,-5.28386808321612,0.312333439556964,0.164401531759646
6701.27616099071,12025348.995559,13.6203150635919,1204,1.8285808910926,1117,2.17821334498732,1154,0.797241860565348,2.91973401691281,-0.273318158183194,0.082507793877669,-0.578604307443237,0.341755476426875,0.679477843859782,0.444334054449081,275,0.791700757075712,46,0.632331053860895,0.000100079163674186,0.998292866987883,0.215117830941222,0.220034301072549,0.6834766905373,0.1099252108384,0.722164666640684,0.314240516580953,0.357714980003275,1.15382257538352,-327.743727777782,1,52,0.492527481499801,7.09380246693281e-07,3.67268397062524,-3.14513939746743,0.39532856552454,0.380958520201123
2885.44643962848,1696845.31791637,9.46296354341845,1194,2.28614391508241,1127,3.8135202494244,1107,0.579232360013452,1.88538112363774,-0.447073030062252,0.225498973396017,-0.644514840379826,0.468220782630738,0.518890731449575,0.070398464240468,384,0.862798783056873,43,0.326722513204038,0.000100000606636788,0.883189414808583,0.41714395756627,0.538002199366177,0.483550138656002,0.333188909051283,0.961910054792082,0.252345641846037,0.33195627097119,1.16596075625941,-926.198694927947,1,52,0.400267849732285,2.93125453016295e-06,4.41692827113918,1.36303067174187,0.133216023847447,0.0734430698769689
5576.31393188855,9761634.40882065,23.3159612898633,418,1.45954131834907,1114,3.5108911323589,362,0.733665144340133,1.39491408593981,-0.155280245405371,0.0570298824311114,-0.52283670961688,0.297148667967577,0.617270331765399,0.316628186918152,335,0.865704609000857,24,0.773754330510415,0.000100002754900453,0.998074243825823,0.362928806772979,0.132174351024364,0.54288219638313,0.0760866984650046,0.57848545293309,0.25775930826775,0.187702489295718,0.369088722024103,-434.533740432004,1,52,0.281096700841486,2.08416915723023e-06,1.26359851276528,-3.83600318597058,0.451118527853126,0.246259435449488
1785.28111455108,809633.831706316,8.24204901022204,310,1.35703753484118,268,3.44380093309815,284,0.792745334882708,3.2687308302717,-0.284485304274389,0.112993726689785,-0.588895480163944,0.38214852002896,0.741900774510256,0.11288377532964,245,0.795606523805176,46,0.574718988398425,0.000100017797594262,0.997789085964951,0.457876213620904,1.12859328459272,0.704446820502628,0.148682505278568,0.761313405746656,0.273338491086219,0.403045140624233,4.72106899431693,-331.958381172238,1,52,0.52238443733996,3.09754316549553e-06,-12.7224152005646,2.01873705350274,0.412061818454565,0.259127462251895
4836.54984520124,2769252.28732185,5.18821241890327,1181,1.59857041722546,1127,0.947805425865585,1107,0.778639669486092,2.90678604992184,-0.354045832376629,0.13375213127894,-0.632700002493595,0.427880841279873,0.743845445068019,0.276554697866182,275,0.798605880193695,12,0.577998719103699,0.000100004017266252,0.997612959154215,0.0962337890590535,0.37382612225337,0.690954296745175,0.150860830254541,0.802725167644289,0.336515684971636,0.370355445565918,1.44567728316254,-367.579207201861,1,52,0.540510440598967,4.39632056211623e-07,9.09617264531051,0.84137628504908,0.298369489751116,0.140837316691904
1384.53436532508,304366.19568942,1.73441096273109,568,1.38374522631992,1132,1.13077627303062,1101,0.760629859067454,2.73464266302837,-0.341468632685979,0.141124677716652,-0.606431469695177,0.397237672369352,0.725072550923909,0.291238677546127,321,0.824552481407404,15,0.539567387956954,0.00010000677332745,0.99744678821121,0.0502025524170495,0.219901735517278,0.670203657261743,0.173328153221615,0.857698788269159,0.277906663711898,0.304586902943511,2.0465583100744,-416.033786671082,1,52,0.484646499766154,4.08473040682032e-07,8.808624712834,-2.20564324394947,0.249124151731436,0.0999326329578627
7026.98824257426,5848579.69955208,1.5494848894625,1178,1.94120433885425,1126,2.35713431951643,1158,0.852140517569662,4.58088926415986,-0.29924357494403,0.125859607467475,-0.582864143393864,0.366311224860737,0.730128105841176,0.560371682712588,264,0.747530021752178,16,0.562835780627712,0.000100023644151929,0.998824944348125,0.14880688397233,0.0336840042939069,0.835477992001023,0.171279186059489,0.838098771716969,0.309456407530856,0.450685587386712,1.56760129481931,-214.275999685013,1,52,0.682578587614492,1.44810113621114e-07,5.91358716456773,-12.6909133044992,0.304774970253816,0.238905423298375
2254.44263613861,525208.718979796,7.60411034811651,1184,1.6620216640611,1134,1.38986059240425,1107,0.803270090243129,2.51681392497961,-0.202346012124548,0.150489159717499,-0.534782409200682,0.356335744046032,0.775543435327352,0.32731386678781,299,0.810422855183831,17,0.68734275561194,0.000100017706328624,0.998937023575861,0.0415920392083852,0.389020331660911,0.697776113833342,0.121380619854993,0.749100815773695,0.405982360100794,0.238882713033347,0.687404321723749,-325.48889980358,1,52,0.43890025450346,3.22047536148733e-07,3.93809061807979,-2.55322861101858,0.305776435442219,0.131687700170715
1543.52995110024,447696.687175777,9.02864162443109,1201,2.31518891972962,1151,2.59266607351649,1122,0.861298491833059,5.46343201255139,-0.308973972070406,0.172141306314938,-0.556985532695679,0.350581072960116,0.722131535003048,0.564573852236722,188,0.69166083763807,28,0.470910958590107,0.000100065290038204,0.998302395150579,0.106906991588555,0.142889990758301,0.915291313392841,0.240161192494223,0.898375092959476,0.25680287105759,0.610567053227649,3.32018382201989,-188.216822891944,1,52,0.728587313577099,2.61540022134596e-07,11.8148372383747,2.38622382668323,0.360822790089567,0.442400156875564
1717.42141089109,473936.251405067,3.67579749754141,1249,1.24494479153038,1137,1.12977296082235,324,0.684110417752781,1.40835822951984,-0.15022302162299,0.149758425954572,-0.449374536417934,0.244705476533806,0.761828823673233,0.228636416902328,372,0.869657455416464,12,0.555266886459016,0.000100022045338499,0.99647126044154,0.12210705333446,0.0228881066746369,0.537860425411933,0.186597724520725,0.731457116021834,0.470663952711464,0.119051286136767,0.808624441647589,-569.057142512053,1,52,0.167427178055225,1.5453187015031e-06,-1.98756878259277,0.428272552408988,0.337066028545145,0.14305379748416
7498.62164730729,12190424.6715076,7.57069134570397,529,1.91343924702626,843,1.28593773925243,816,0.887234934467146,6.21540278502867,-0.128328342924202,0.862436223392306,-0.389771486997404,0.743546782437139,0.400211606477749,0.73132953230774,151,0.55649692363499,12,0.419498140163598,0.000100011678030247,0.997847052616606,0.0798164616182321,0.495268459772976,1.08144077473465,0.402142967867339,0.841916517046901,0.158807431466083,0.730129263674374,6.04415700155464,-60.5625268276443,1,52,0.808714202163824,2.15707432372983e-07,18.7564150191431,1.09809832677431,0.496699499262399,0.714241059652445
2289.08716475096,143721.987262963,1.63273273583897,426,1.32853764351191,373,0.172183218160298,70,0.995396518557127,9.37727947208898,0.0119216681302164,0.0609522449134797,-0.533116805459125,0.342185339431253,0.575589829792506,0.988654500746661,13,0.234228901646336,37,0.952954226020219,0.0645980207830106,0.999689867558826,0.00312001367449106,0.0839519756877332,1.0007489021462,0.0415585632479073,0.551625668716105,0.0077309183986674,1.01865879505171,4.51022359550405,-0.907240716888337,1,52,0.969912867081028,6.80667442706656e-09,16.0056164362209,12.2775326921991,0.920687920222454,3.88810648292093
2930.48527724665,79320.2826268866,2.48580912785029,427,1.78188008319692,55,0.988947482321697,86,0.98438639557738,8.41872744777193,-0.000474888325984286,0.0177353840444272,-0.511902757258948,0.281882571590835,0.297882872915328,0.911423580965102,26,0.438245005383013,20,0.999311109450935,0.000100197910320086,0.99946543444169,0.023785581969187,0.0234209036753951,0.974201647778529,0.00629328261926047,0.472787279321127,0.0220108579152251,0.871508827970144,1.78617525758171,-8.47841519558689,1,52,0.882197021024628,1.5396097904495e-07,6.0303316226844,14.449082924805,0.873397624936147,2.58288702142856
3941.72460983607,2730674.48120452,2.17875243046278,684,1.20089078310285,631,0.22768980778086,667,0.998204365294808,9.78161798592278,0.0334117067542625,0.0424516772602109,-0.527618704294583,0.313323592041799,0.870499132739379,0.993293064681986,11,0.172243927667842,235,0.913012983345478,0.1275837707554,0.999954177318763,0.000952637723759423,0.0407997821164574,0.999082123134775,0.0261391447322059,0.515990036418823,-0.000167848003041783,1.01384886340312,12.4077236907913,-1.98451519590586,1,52,0.985519529677016,1.0677725779609e-09,29.8215938669741,-16.0745689437797,0.96372997209067,6.01940953392296
