mean,var,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough
8142.84485079365,17422434.4157131,0.925012169691444,59,0.490108277309011,57,1.43567098499817,57,-0.0224353858676328,2.35715169051167,-0.241094027225088,2.50620350794647,-0.386470354558893,2.32909123465786,0.913281157952667,0.742549278813838,31,0.410461208748482,2,0.000100051898438553,0.000100004763735775,0.500045830129239,0.0831800226544652,3.55289879120841,1.07166325256382,1.29742971979397,1.3077313921409,0.877398419169175,0.113476748645467,1.43810168849017,-45.5348097024306,1,4,0.375392217641928,0.000129136415445316,2.31476876866203,0.0364262039421949,0.000207246596715375,0.00100579585437379,0.878114189482381,3,1
328320.865574603,11534380506.5185,0.772400916718267,59,0.543867719506603,57,0.501007339578065,37,0.24236081394135,1.53088576861084,-0.196396882543175,2.40048118129098,-0.31673480549969,2.19037163484404,0.822942121900044,0.843557174382134,30,0.563343818341982,2,0.082692251257742,0.000100003815698174,0.694354395154219,0.0948091996403314,1.39936810472288,0.892651535449625,1.21422542811318,1.23239929987819,0.757140587839855,0.353593916974076,1.08340024249896,-39.7380715731485,1,4,0.520584811105358,0.000657505728371299,3.78207467300026,-1.37999255581039,-0.0354382407632994,0.00737327541838488,0.681682235501512,3,1
204974.965909091,2373082163.36664,6.95375408596079,77,2.06651369854226,75,4.39511226721985,68,0.545954806295791,1.52304010904888,-0.537501209229161,1.28999951937636,-0.742688729764495,2.24479097469005,0.543016825819902,0.379233728260638,27,0.759317116208582,4,0.256067845441267,0.000100005699603305,0.907790510742033,0.427710190851516,0.702861065037436,0.598335884456696,0.514205028637448,1.01147190000163,0.330584019331049,0.706114321480431,1.60482984532198,-32.8684114430504,1,4,0.711720332836119,0.000347467258249902,6.60830155919261,2.56218774243597,0.165377807674202,0.0760228583750423,0.314618191500401,4,1
50536.4204545455,272156429.83268,2.90167926133809,75,1.61788411147248,75,2.70657372717422,73,0.643174326843415,2.15714937682055,-0.255680828226884,1.2709247116925,-0.448681187518905,1.1766695063525,0.677370043613286,0.717306046855897,23,0.558396549542614,3,0.189707036319306,0.000100140942224193,0.95912076359061,0.13879807574504,0.394828656439151,0.827608381691867,0.659447269389994,0.866992152240447,0.421802866375868,0.757913175125823,1.92205157965046,-14.2673358458985,1,4,0.876135745903943,4.85207741940779e-05,7.12992532079091,1.35283571984518,0.0960232339992852,0.0765214101320998,0.627930955846335,4,3
78630.5227272727,520856777.884535,8.25637081367728,77,1.97066140918128,75,2.22602918590997,68,0.787657011158906,2.2331803234973,-0.219751887033251,0.187455695641921,-0.478198754079639,0.316650228604577,0.564325349165,0.826543729061364,19,0.612665439328308,10,0.570273662436158,0.000100010611969654,0.989695387642862,0.148004608104047,2.18596974672097,0.688595006415016,0.171704953211097,0.724091590229282,0.0606526918898412,0.883107046031829,1.29414554799296,-3.86411299202382,1,4,0.836565540268258,0.000114239347401427,6.99479143617157,4.00711298109897,0.206318228544941,0.0945937467770092,0.0562790488493331,4,1
84561.7613636364,573853429.724007,3.23172224777117,75,1.47818401702369,75,3.08043286813994,73,0.601643308692903,1.54236200374395,-0.16017440569534,1.29948707962008,-0.331875358023219,1.09556929374179,0.611602922323818,0.233648070970199,23,0.688258560355597,4,0.264725606117117,0.000100001531289727,0.951095956943126,0.312988028214384,0.075262568770314,0.711487839988551,0.610397373248045,0.79043542305457,0.34881356376388,0.699950761329128,1.50772243955184,-18.7654455196913,1,4,0.779926669653865,0.000104024783605077,6.89832026274144,-0.731616347347923,0.250428802020249,0.163088341157216,0.475564816270378,4,3
43991.3181818182,310546660.035528,12.7866021552031,50,2.14093375661949,48,2.24876087167311,50,0.729546216104323,2.63934547912467,-0.345625205384025,1.21047430029275,-0.607402202627372,2.17009884063669,0.703515969889946,0.50385212594599,23,0.690272102222317,3,0.440040218490199,0.000100006175955375,0.972590485397961,0.246265272711143,0.00335332112449086,1.03198518968123,0.6253992831213,1.00165922425598,0.472500943871191,0.771860501030031,0.73952001483673,-15.4210210633526,1,4,0.89708111852266,1.85522131671349e-05,4.0160075084562,-4.42802244939661,-0.0321760538933865,0.253981319168411,0.518693584805042,4,3
323054.545454545,12995786749.5841,75.9694894379052,49,3.42584828280117,47,4.66347565108152,49,0.822969532001575,1.49782718932299,0.0467854063586202,0.148481550643629,-0.397787005077745,0.340570490128392,0.357464399613209,0.483631143784138,27,0.739139184816995,15,0.94404546781666,0.000100003965368648,0.988605057343419,0.253367378112576,1.37982177246185,0.7332167562335,0.074068303292487,0.432994678704369,-0.0511691366900727,0.816451578872229,0.328948689115998,-16.3736518207759,1,4,0.840787667273256,5.85176069395594e-05,1.91443845505725,-4.56843312394049,0.301806430877411,0.171728940021372,0.179453063009757,4,2
76636.7386363636,2299898098.86194,1.38391003126676,52,1.20949380080969,49,0.89757159086229,68,0.870140745677772,3.93230678296674,-0.406920453633675,0.356915530374103,-0.681356600605848,0.845144008355489,0.710221379644135,0.857774928691724,7,0.481223208203486,15,0.535527913900567,0.000100003846045953,0.993826786733352,0.0321247591356104,0.310589990874663,0.861146763785942,0.255357755272931,0.881580994915176,0.0187295791619475,0.966143625556815,1.88485477029198,-1.19600520383223,1,4,0.935963790528995,1.38446783063861e-05,8.485553246521,0.942922353210458,0.0698796975037063,0.0565194729101335,0.129008717770315,1,2
63905.125,702688789.283046,3.90815781492762,50,1.63000970516216,48,1.78778744278591,51,0.627881185907438,2.30778085067525,-0.660338589870383,2.11935582000407,-0.807846639161772,3.08215916518561,0.625830759256387,0.465739785999975,19,0.615648938841007,3,0.3018779253524,0.00010000313538041,0.942523457755274,0.0921949037284164,0.830699948366556,0.829623795769343,0.62698914813229,1.08912990958259,0.230852830332331,0.791361628350136,1.64123884659822,-22.892394540701,1,4,0.841562254736035,0.000103669461982316,7.26226126180217,-0.323695302461963,-0.0114383531735928,0.0257378433073453,0.417087005912281,2,1
